id,rank,score,name,course,region,jis_code,pref,city,ward,station,type,gender,review,did_pref,did_city
6020,5667,44,日本文理大学附属高等学校,普通科特別進学コース,九州・沖縄,44205,大分県,佐伯市,,佐伯駅,私立,共学,2.94,48.7423610938095,33.5776577762487
6021,5667,44,東九州龍谷高等学校,普通科総合選択コース,九州・沖縄,44203,大分県,中津市,,中津駅,私立,共学,3.4099999999999997,48.7423610938095,31.1019393456669
6022,5667,44,楊志館高等学校,工業科マルチエンジニアコース,九州・沖縄,44201,大分県,大分市,,大分駅,私立,共学,2.92,48.7423610938095,73.8470692620486
6023,5667,44,日向工業高等学校,建築科,九州・沖縄,45206,宮崎県,日向市,,財光寺駅,公立,共学,3.24,47.646637546093,66.6823190058529
6024,5667,44,都城農業高等学校,農業科,九州・沖縄,45202,宮崎県,都城市,,都城駅,公立,共学,3.36,47.646637546093,42.9762201195219
6025,5667,44,都城農業高等学校,畜産科,九州・沖縄,45202,宮崎県,都城市,,都城駅,公立,共学,3.36,47.646637546093,42.9762201195219
6026,5667,44,都城農業高等学校,ライフデザイン科,九州・沖縄,45202,宮崎県,都城市,,都城駅,公立,共学,3.36,47.646637546093,42.9762201195219
6027,5667,44,都城農業高等学校,食品科学科,九州・沖縄,45202,宮崎県,都城市,,都城駅,公立,共学,3.36,47.646637546093,42.9762201195219
6028,5667,44,都城農業高等学校,農業土木科,九州・沖縄,45202,宮崎県,都城市,,都城駅,公立,共学,3.36,47.646637546093,42.9762201195219
6029,5667,44,小林秀峰高等学校,機械科,九州・沖縄,45205,宮崎県,小林市,,小林駅,公立,共学,3.3,47.646637546093,16.6865124799634
6030,5667,44,小林高等学校,普通科体育コース,九州・沖縄,45205,宮崎県,小林市,,小林駅,公立,共学,3.36,47.646637546093,16.6865124799634
6031,5667,44,妻高等学校,普通科文理科学コース,九州・沖縄,45208,宮崎県,西都市,,日向新富駅,公立,共学,3.25,47.646637546093,23.0094372596994
6032,5667,44,都城東高等学校,看護科,九州・沖縄,45341,宮崎県,三股町,,三股駅,私立,共学,3.17,47.646637546093,0
6033,5667,44,指宿市立指宿商業高等学校,情報マネジメント科,九州・沖縄,46210,鹿児島県,指宿市,,薩摩今和泉駅,公立,共学,2.98,41.5992761872142,14.0447566071108
6034,5667,44,川内商工高等学校,機械科,九州・沖縄,46215,鹿児島県,薩摩川内市,,川内駅,公立,共学,3.05,41.5992761872142,22.959211281019
6035,5667,44,鹿屋市立鹿屋女子高等学校,情報ビジネス科,九州・沖縄,46203,鹿児島県,鹿屋市,,宮ケ浜駅,公立,女子校,3.47,41.5992761872142,25.3778586689879
6036,5667,44,樟南高等学校,普通科未来創造コース,九州・沖縄,46201,鹿児島県,鹿児島市,,鹿児島中央駅,私立,共学,3.25,41.5992761872142,80.6751662373046
6037,5667,44,鳳凰高等学校,普通科特進コースⅠ類,九州・沖縄,46220,鹿児島県,南さつま市,,枕崎駅,私立,共学,3.3899999999999997,41.5992761872142,0
6038,5667,44,立花学園高等学校,普通科総進コース,関東,14363,神奈川県,松田町,,新松田駅,私立,共学,2.4299999999999997,94.6540436924625,73.8741232927279
6039,6039,43,滝川工業高等学校,電子機械科,北海道,1225,北海道,滝川市,,滝川駅,公立,共学,2.98,76.0440292813976,72.4613826285136
6040,6039,43,滝川工業高等学校,電気科,北海道,1225,北海道,滝川市,,滝川駅,公立,共学,2.98,76.0440292813976,72.4613826285136
6041,6039,43,恵庭南高等学校,普通科,北海道,1231,北海道,恵庭市,,恵庭駅,公立,共学,3.02,76.0440292813976,91.4020844293413
6042,6039,43,倶知安高等学校,,北海道,1400,北海道,倶知安町,,倶知安駅,公立,共学,2.86,76.0440292813976,66.871571154736
6043,6039,43,白老東高等学校,,北海道,1578,北海道,白老町,,白老駅,公立,共学,3.17,76.0440292813976,0
6044,6039,43,函館水産高等学校,機関工学科,北海道,1236,北海道,北斗市,,七重浜駅,公立,共学,3.47,76.0440292813976,63.3289693467564
6045,6039,43,檜山北高等学校,,北海道,1371,北海道,せたな町,,黒岩駅,公立,共学,3.14,76.0440292813976,0
6046,6039,43,鷹栖高等学校,,北海道,1452,北海道,鷹栖町,,近文駅,公立,共学,2.97,76.0440292813976,0
6047,6039,43,東川高等学校,,北海道,1458,北海道,東川町,,千代ケ岡駅,公立,共学,3.19,76.0440292813976,0
6048,6039,43,士別翔雲高等学校,普通科,北海道,1220,北海道,士別市,,士別駅,公立,共学,3.05,76.0440292813976,58.6179863366558
6049,6039,43,旭川農業高等学校,森林科学科,北海道,1204,北海道,旭川市,,北永山駅,公立,共学,2.98,76.0440292813976,93.0881915300663
6050,6039,43,紋別高等学校,普通科,北海道,1219,北海道,紋別市,,遠軽駅,公立,共学,2.86,76.0440292813976,67.3768559981145
