id,rank,score,name,course,region,jis_code,pref,city,ward,station,distance,type,gender,review,did_pref,did_city
823,751,55,園部高等学校附属中学校,NA,近畿,26213,京都府,南丹市,NA,園部駅,29,公立,共学,3.34,84.4101847610263,25.4291947263587
824,751,55,帝塚山中学校,2次A女子特進,近畿,29201,奈良県,奈良市,NA,学園前駅,6,私立,共学,4.06,67.0351906003369,87.0518568649014
825,751,55,帝塚山中学校,A女子英数専願,近畿,29201,奈良県,奈良市,NA,学園前駅,6,私立,共学,4.06,67.0351906003369,87.0518568649014
826,751,55,帝塚山中学校,A女子特進専願,近畿,29201,奈良県,奈良市,NA,学園前駅,6,私立,共学,4.06,67.0351906003369,87.0518568649014
827,751,55,奈良学園登美ヶ丘中学校,A専願Ⅰ類,近畿,29201,奈良県,奈良市,NA,学研奈良登美ヶ丘駅,15,私立,共学,3.42,67.0351906003369,87.0518568649014
828,751,55,奈良学園中学校,B特進,近畿,29203,奈良県,大和郡山市,NA,大和小泉駅,NA,私立,共学,3.94,67.0351906003369,76.55520201717
829,751,55,奈良学園中学校,C特進,近畿,29203,奈良県,大和郡山市,NA,大和小泉駅,NA,私立,共学,3.94,67.0351906003369,76.55520201717
830,751,55,開智中学校,和歌山前期･ｽｰﾊﾟｰ文理,近畿,30201,和歌山県,和歌山市,NA,六十谷駅,9,私立,共学,3.9899999999999998,37.7452893178291,76.9721553336006
831,751,55,岡山中学校,東大･国立医A専願,中国,33100,岡山県,岡山市,南区,備中箕島駅,19,私立,共学,3.4499999999999997,48.6021736551806,69.7364807897435
832,751,55,安田女子中学校,B特進併願,中国,34100,広島県,広島市,中区,白島駅,5,私立,女子校,3.32,65.4047466480361,86.5367094342388
833,751,55,如水館中学校,1回･S類単願,中国,34204,広島県,三原市,NA,糸崎駅,NA,私立,共学,3,65.4047466480361,49.335894803087
834,751,55,如水館中学校,2回･S類併願,中国,34204,広島県,三原市,NA,糸崎駅,NA,私立,共学,3,65.4047466480361,49.335894803087
835,751,55,川島中学校,NA,四国,36205,徳島県,吉野川市,NA,学駅,21,公立,共学,3,33.6235110671953,15.8206953471577
836,751,55,大手前丸亀中学校,後期,四国,37202,香川県,丸亀市,NA,丸亀駅,13,私立,共学,3.4699999999999998,33.1380150782325,34.3173869768886
837,751,55,大手前丸亀中学校,前期,四国,37202,香川県,丸亀市,NA,丸亀駅,13,私立,共学,3.4699999999999998,33.1380150782325,34.3173869768886
838,751,55,大手前丸亀中学校,中期,四国,37202,香川県,丸亀市,NA,丸亀駅,13,私立,共学,3.4699999999999998,33.1380150782325,34.3173869768886
839,751,55,愛媛大学教育学部附属中学校,NA,四国,38201,愛媛県,松山市,NA,南町駅,9,国立,共学,3.3299999999999996,53.9999895118595,83.6358941454483
840,751,55,長崎大学教育学部附属中学校,NA,九州・沖縄,42201,長崎県,長崎市,NA,若葉町駅,13,国立,共学,3.53,48.1089553819695,71.0926920839465
841,751,55,熊本学園大学付属中学校,一般,九州・沖縄,43100,熊本県,熊本市,中央区,水前寺駅,15,私立,共学,3.74,49.8099005868374,80.7979806865936
842,751,55,池田中学校,一般,九州・沖縄,46201,鹿児島県,鹿児島市,NA,上伊集院駅,NA,私立,共学,2.79,41.5992761872142,80.6751662373046
843,751,55,鹿児島大学教育学部附属中学校,NA,九州・沖縄,46201,鹿児島県,鹿児島市,NA,郡元駅,4,国立,共学,3.53,41.5992761872142,80.6751662373046
844,751,55,楠隼中学校,東京,九州・沖縄,46492,鹿児島県,肝付町,NA,志布志駅,NA,公立,男子校,3.1,41.5992761872142,0
845,751,55,楠隼中学校,NA,九州・沖縄,46492,鹿児島県,肝付町,NA,志布志駅,NA,公立,男子校,3.1,41.5992761872142,0
846,751,55,南陽高等学校附属中学校,NA,近畿,26214,京都府,木津川市,NA,高の原駅,NA,公立,その他,3.5,84.4101847610263,60.3873849589896
847,751,55,愛知工業大学名電中学校,奨学生A,中部,23100,愛知県,名古屋市,千種区,池下駅,NA,私立,その他,3.8299999999999996,78.7843681367308,98.7497941836294
848,751,55,愛知工業大学名電中学校,奨学生B,中部,23100,愛知県,名古屋市,千種区,池下駅,NA,私立,その他,3.8299999999999996,78.7843681367308,98.7497941836294
849,751,55,芝国際中学校,2/1午前国際ADVANCED,関東,13103,東京都,港区,NA,三田駅,3,私立,共学,NA,98.5507482633681,100
850,751,55,芝国際中学校,2/1午前本科,関東,13103,東京都,港区,NA,三田駅,3,私立,共学,NA,98.5507482633681,100
851,851,54,三輪田学園中学校,1回午後,関東,13101,東京都,千代田区,NA,市ケ谷駅,9,私立,女子校,3.27,98.5507482633681,100
852,851,54,郁文館中学校,第2回･IPｸﾗｽ選抜,関東,13105,東京都,文京区,NA,東大前駅,8,私立,共学,3.4499999999999997,98.5507482633681,100
853,851,54,跡見学園中学校,特待第1回,関東,13105,東京都,文京区,NA,茗荷谷駅,7,私立,女子校,3.42,98.5507482633681,100
854,851,54,跡見学園中学校,特待第2回国語重視型,関東,13105,東京都,文京区,NA,茗荷谷駅,7,私立,女子校,3.42,98.5507482633681,100
855,851,54,日本大学豊山中学校,3回,関東,13105,東京都,文京区,NA,護国寺駅,3,私立,男子校,3.64,98.5507482633681,100
856,851,54,獨協中学校,1回,関東,13105,東京都,文京区,NA,護国寺駅,10,私立,男子校,3.17,98.5507482633681,100
857,851,54,獨協中学校,3回,関東,13105,東京都,文京区,NA,護国寺駅,10,私立,男子校,3.17,98.5507482633681,100
858,851,54,目黒日本大学中学校,第3回,関東,13110,東京都,目黒区,NA,目黒駅,6,私立,共学,3.75,98.5507482633681,100
859,851,54,日本学園中学校,2回,関東,13112,東京都,世田谷区,NA,明大前駅,7,私立,男子校,3.4099999999999997,98.5507482633681,100
860,851,54,日本学園中学校,3回,関東,13112,東京都,世田谷区,NA,明大前駅,7,私立,男子校,3.4099999999999997,98.5507482633681,100
861,851,54,昭和女子大学附属昭和中学校,本科AA,関東,13112,東京都,世田谷区,NA,三軒茶屋駅,9,私立,女子校,3.38,98.5507482633681,100
862,851,54,昭和女子大学附属昭和中学校,本科C,関東,13112,東京都,世田谷区,NA,三軒茶屋駅,9,私立,女子校,3.38,98.5507482633681,100
863,851,54,成城学園中学校,1回,関東,13112,東京都,世田谷区,NA,成城学園前駅,5,私立,共学,3.75,98.5507482633681,100
864,851,54,実践女子学園中学校,一般第4回,関東,13113,東京都,渋谷区,NA,渋谷駅,14,私立,女子校,2.92,98.5507482633681,100
865,851,54,大妻中野中学校,2回ｱﾄﾞﾊﾞﾝｽﾄ,関東,13114,東京都,中野区,NA,新井薬師前駅,13,私立,女子校,3.4299999999999997,98.5507482633681,100
866,851,54,淑徳巣鴨中学校,ｽｶﾗｼｯﾌﾟ第2回,関東,13116,東京都,豊島区,NA,西巣鴨駅,6,私立,共学,3.34,98.5507482633681,100
867,851,54,淑徳巣鴨中学校,ｽｶﾗｼｯﾌﾟ第3回,関東,13116,東京都,豊島区,NA,西巣鴨駅,6,私立,共学,3.34,98.5507482633681,100
868,851,54,東洋大学京北中学校,3回,関東,13105,東京都,文京区,NA,白山駅,13,私立,共学,3.72,98.5507482633681,100
869,851,54,東洋大学京北中学校,4回,関東,13105,東京都,文京区,NA,白山駅,13,私立,共学,3.72,98.5507482633681,100
870,851,54,晃華学園中学校,1回午前,関東,13208,東京都,調布市,NA,柴崎駅,20,私立,女子校,3.8499999999999996,98.5507482633681,100
871,851,54,明治学院中学校,1回,関東,13213,東京都,東村山市,NA,小川駅,10,私立,共学,3.52,98.5507482633681,99.9525738563383
872,851,54,関東学院中学校,1期B,関東,14100,神奈川県,横浜市,南区,黄金町駅,7,私立,共学,3.46,94.6540436924625,97.6473537594133
873,851,54,日本大学中学校,A1･AF,関東,14100,神奈川県,横浜市,港北区,日吉駅,15,私立,共学,3.62,94.6540436924625,97.6473537594133
874,851,54,日本大学中学校,A1･GL,関東,14100,神奈川県,横浜市,港北区,日吉駅,15,私立,共学,3.62,94.6540436924625,97.6473537594133
875,851,54,桐光学園中学校,男子部3回B,関東,14130,神奈川県,川崎市,麻生区,栗平駅,16,私立,共学,3.44,94.6540436924625,99.2867924969869
876,851,54,湘南学園中学校,B,関東,14205,神奈川県,藤沢市,NA,鵠沼駅,8,私立,共学,3.53,94.6540436924625,94.1726462274408
877,851,54,湘南学園中学校,C,関東,14205,神奈川県,藤沢市,NA,鵠沼駅,8,私立,共学,3.53,94.6540436924625,94.1726462274408
878,851,54,埼玉栄中学校,1回医学,関東,11100,埼玉県,さいたま市,西区,西大宮駅,5,私立,共学,3.3499999999999996,81.6736001764522,93.9118974339608
879,851,54,埼玉栄中学校,5回医学,関東,11100,埼玉県,さいたま市,西区,西大宮駅,5,私立,共学,3.3499999999999996,81.6736001764522,93.9118974339608
880,851,54,浦和ルーテル学院中学校,第2回英検利用型,関東,11100,埼玉県,さいたま市,浦和区,浦和駅,22,私立,共学,3.4699999999999998,81.6736001764522,93.9118974339608
881,851,54,千葉日本大学第一中学校,第2期,関東,12204,千葉県,船橋市,NA,船橋日大前駅,18,私立,共学,3.2600000000000002,76.754353582158,96.0362851858823
882,851,54,光英ＶＥＲＩＴＡＳ中学校,理数特待選抜,関東,12207,千葉県,松戸市,NA,秋山駅,10,私立,共学,3.22,76.754353582158,97.8192890059249
883,851,54,常総学院中学校,第1回一般AD,関東,8203,茨城県,土浦市,NA,荒川沖駅,NA,私立,共学,3.07,40.7899312489078,59.3254219632023
884,851,54,山梨大学教育学部附属中学校,NA,中部,19201,山梨県,甲府市,NA,甲府駅,22,国立,共学,3.59,31.4674298187349,78.7363324208428
885,851,54,新潟大学教育学部附属長岡中学校,NA,中部,15202,新潟県,長岡市,NA,長岡駅,20,国立,共学,3.3499999999999996,50.8355623475881,49.0274822429346
886,851,54,愛知教育大学附属名古屋中学校,NA,中部,23100,愛知県,名古屋市,東区,砂田橋駅,1,国立,共学,3.75,78.7843681367308,98.7497941836294
887,851,54,南山中学校,男子部男子部,中部,23100,愛知県,名古屋市,昭和区,いりなか駅,5,私立,男子校,3.82,78.7843681367308,98.7497941836294
888,851,54,静岡雙葉中学校,NA,中部,22100,静岡県,静岡市,葵区,新静岡駅,14,私立,女子校,3.3299999999999996,61.5799506881258,89.2687942843051
889,851,54,沼津高等学校中等部,NA,中部,22203,静岡県,沼津市,NA,沼津駅,19,公立,共学,2.98,61.5799506881258,85.6626149768198
890,851,54,鈴鹿中等教育学校A 4科医進･選抜,NA,近畿,24207,三重県,鈴鹿市,NA,加佐登駅,24,私立,共学,3.4,43.7261545518327,57.1058414677774
891,851,54,鈴鹿中等教育学校B 医進･選抜,NA,近畿,24207,三重県,鈴鹿市,NA,加佐登駅,24,私立,共学,3.4,43.7261545518327,57.1058414677774
892,851,54,鈴鹿中等教育学校C 医進･選抜,NA,近畿,24207,三重県,鈴鹿市,NA,加佐登駅,24,私立,共学,3.4,43.7261545518327,57.1058414677774
893,851,54,咲くやこの花中学校,NA,近畿,27100,大阪府,大阪市,此花区,西九条駅,7,公立,共学,3.65,95.935960605068,99.9851039742597
894,851,54,明星中学校,大阪･前期特進,近畿,27100,大阪府,大阪市,天王寺区,玉造駅,11,私立,男子校,3.75,95.935960605068,99.9851039742597
895,851,54,常翔学園中学校,AｽｰﾊﾟｰJ,近畿,27100,大阪府,大阪市,旭区,千林大宮駅,13,私立,共学,3.22,95.935960605068,99.9851039742597
896,851,54,常翔学園中学校,CｽｰﾊﾟｰJ,近畿,27100,大阪府,大阪市,旭区,千林大宮駅,13,私立,共学,3.22,95.935960605068,99.9851039742597
897,851,54,常翔学園中学校,JｽｰﾊﾟｰJ,近畿,27100,大阪府,大阪市,旭区,千林大宮駅,13,私立,共学,3.22,95.935960605068,99.9851039742597
898,851,54,開明中学校,1次後期A理数専願,近畿,27100,大阪府,大阪市,城東区,京橋駅,12,私立,共学,3.75,95.935960605068,99.9851039742597
899,851,54,開明中学校,2次理数専願,近畿,27100,大阪府,大阪市,城東区,京橋駅,12,私立,共学,3.75,95.935960605068,99.9851039742597
900,851,54,大谷中学校,大阪･一次C医進,近畿,27100,大阪府,大阪市,阿倍野区,松田町駅,7,私立,女子校,3.32,95.935960605068,99.9851039742597
901,851,54,桃山学院中学校,B6年選抜,近畿,27100,大阪府,大阪市,阿倍野区,昭和町駅,6,私立,共学,3.3499999999999996,95.935960605068,99.9851039742597
902,851,54,金蘭千里中学校,女子･中期B,近畿,27205,大阪府,吹田市,NA,北千里駅,14,私立,共学,3.72,95.935960605068,100
903,851,54,金蘭千里中学校,男子･中期B,近畿,27205,大阪府,吹田市,NA,北千里駅,14,私立,共学,3.72,95.935960605068,100
904,851,54,金蘭千里中学校,男子･中期J,近畿,27205,大阪府,吹田市,NA,北千里駅,14,私立,共学,3.72,95.935960605068,100
905,851,54,関西大学第一中学校,NA,近畿,27205,大阪府,吹田市,NA,関大前駅,9,私立,共学,3.27,95.935960605068,100
906,851,54,関西大学中等部,前期,近畿,27207,大阪府,高槻市,NA,高槻市駅,13,私立,共学,3.3,95.935960605068,95.2259440087554
907,851,54,初芝富田林中学校,後期A適性 S特進α,近畿,27214,大阪府,富田林市,NA,滝谷不動駅,26,私立,共学,3.74,95.935960605068,77.549931462111
908,851,54,初芝富田林中学校,後期A適性 S特進β,近畿,27214,大阪府,富田林市,NA,滝谷不動駅,26,私立,共学,3.74,95.935960605068,77.549931462111
909,851,54,初芝富田林中学校,後期B S特進α,近畿,27214,大阪府,富田林市,NA,滝谷不動駅,26,私立,共学,3.74,95.935960605068,77.549931462111
910,851,54,初芝富田林中学校,前期B S特進α,近畿,27214,大阪府,富田林市,NA,滝谷不動駅,26,私立,共学,3.74,95.935960605068,77.549931462111
911,851,54,大阪桐蔭中学校,後期E専願,近畿,27218,大阪府,大東市,NA,野崎駅,23,私立,共学,3.8699999999999997,95.935960605068,98.8371995610177
912,851,54,関西創価中学校,NA,近畿,27230,大阪府,交野市,NA,河内磐船駅,19,私立,共学,3.44,95.935960605068,94.8542641237855
913,851,54,甲南女子中学校,A1次Sｱﾄﾞﾊﾞﾝｽﾄ,近畿,28100,兵庫県,神戸市,東灘区,甲南山手駅,16,私立,女子校,3.63,78.7931642111018,93.9352274396257
914,851,54,滝川中学校,後期･SG,近畿,28100,兵庫県,神戸市,須磨区,板宿駅,7,私立,共学,3.73,78.7931642111018,93.9352274396257
915,851,54,滝川中学校,前期午後･SG,近畿,28100,兵庫県,神戸市,須磨区,板宿駅,7,私立,共学,3.73,78.7931642111018,93.9352274396257
916,851,54,滝川中学校,中期･SG,近畿,28100,兵庫県,神戸市,須磨区,板宿駅,7,私立,共学,3.73,78.7931642111018,93.9352274396257
917,851,54,滝川第二中学校,AⅡ･数理探究,近畿,28100,兵庫県,神戸市,西区,西神中央駅,NA,私立,共学,3.4099999999999997,78.7931642111018,93.9352274396257
918,851,54,滝川第二中学校,B･数理探究,近畿,28100,兵庫県,神戸市,西区,西神中央駅,NA,私立,共学,3.4099999999999997,78.7931642111018,93.9352274396257
919,851,54,滝川第二中学校,B･未来創造,近畿,28100,兵庫県,神戸市,西区,西神中央駅,NA,私立,共学,3.4099999999999997,78.7931642111018,93.9352274396257
920,851,54,滝川第二中学校,C･数理探究,近畿,28100,兵庫県,神戸市,西区,西神中央駅,NA,私立,共学,3.4099999999999997,78.7931642111018,93.9352274396257
921,851,54,夙川中学校,3回･Aｺｰｽ,近畿,28100,兵庫県,神戸市,兵庫区,湊川公園駅,12,私立,共学,4.23,78.7931642111018,93.9352274396257
922,851,54,夙川中学校,4回･A,近畿,28100,兵庫県,神戸市,兵庫区,湊川公園駅,12,私立,共学,4.23,78.7931642111018,93.9352274396257
923,851,54,雲雀丘学園中学校,B英語入試,近畿,28214,兵庫県,宝塚市,NA,雲雀丘花屋敷駅,5,私立,共学,3.68,78.7931642111018,94.7684072922555
924,851,54,雲雀丘学園中学校,B理科入試,近畿,28214,兵庫県,宝塚市,NA,雲雀丘花屋敷駅,5,私立,共学,3.68,78.7931642111018,94.7684072922555
925,851,54,三田学園中学校,後期/A,近畿,28219,兵庫県,三田市,NA,横山駅,6,私立,共学,3.9299999999999997,78.7931642111018,75.0114429044838
926,851,54,三田学園中学校,前期B/A,近畿,28219,兵庫県,三田市,NA,横山駅,6,私立,共学,3.9299999999999997,78.7931642111018,75.0114429044838
927,851,54,花園中学校,B1･SGZ,近畿,26100,京都府,京都市,右京区,花園駅,10,私立,共学,2.94,84.4101847610263,95.5079615473693
928,851,54,立命館中学校,前期A CL,近畿,26209,京都府,長岡京市,NA,西山天王山駅,9,私立,共学,3.82,84.4101847610263,98.9479952362049
929,851,54,帝塚山中学校,A男子英数併願,近畿,29201,奈良県,奈良市,NA,学園前駅,6,私立,共学,4.06,67.0351906003369,87.0518568649014
930,851,54,奈良学園中学校,A特進,近畿,29203,奈良県,大和郡山市,NA,大和小泉駅,NA,私立,共学,3.94,67.0351906003369,76.55520201717
